sq_mt_built,n_rooms,n_bathrooms,is_exact_address_hidden,floor,is_floor_under,rent_price,buy_price,buy_price_by_area,is_renewal_needed,is_new_development,built_year,has_central_heating,has_individual_heating,has_ac,has_fitted_wardrobes,has_lift,is_exterior,energy_certificate,has_parking,is_orientation_north,is_orientation_west,is_orientation_south,is_orientation_east,neighborhood,District,HouseType
56.0,0,1.0,True,2,False,658,128000,2286,False,False,2008.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Duplex
57.0,1,1.0,True,5,False,813,169000,2965,False,False,2006.0,False,True,True,True,True,True,in process,True,False,True,False,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
92.0,3,1.0,True,3,False,850,179900,1955,False,False,Unknown,Unknown,Unknown,True,True,False,True,F,False,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
60.0,2,1.0,True,3,False,539,100000,1667,False,False,Unknown,False,True,True,True,False,True,E,False,False,False,True,False,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
52.0,0,1.0,False,8,False,773,158000,3038,False,False,Unknown,False,True,True,False,True,True,A,True,False,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Penthouse
66.0,2,1.0,True,2,False,738,148600,2252,False,False,2004.0,False,True,False,True,True,True,G,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
230.0,5,3.0,False,Unknown,False,1485,419900,1826,False,True,Unknown,Unknown,Unknown,False,True,Unknown,Unknown,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Chalet
147.0,4,3.0,False,Unknown,False,1285,334312,2274,False,True,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Chalet
52.0,2,1.0,True,3,False,656,127500,2452,False,False,1960.0,False,True,True,False,False,False,in process,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
110.0,3,2.0,True,3,False,1299,340000,3091,False,False,2011.0,False,True,True,True,True,True,in process,True,False,True,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
56.0,1,2.0,True,4,False,833,175000,3125,False,False,2007.0,False,True,True,True,True,True,E,True,False,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
97.0,3,2.0,True,1,False,913,199000,2052,False,False,1997.0,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
126.0,3,2.0,True,4,False,1174,290000,2302,False,False,2006.0,False,True,True,True,True,True,D,True,False,True,False,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
82.0,3,1.0,True,2,False,698,138000,1683,False,False,1978.0,False,True,True,True,False,True,E,False,False,False,False,True,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
93.0,3,2.0,True,8,False,1009,230000,2473,True,False,Unknown,False,True,False,False,True,Unknown,in process,False,Unknown,Unknown,Unknown,Unknown,Santa Eugenia 130,Villa de Vallecas 20,Apartment
91.0,3,2.0,True,1,False,1089,258000,2835,False,Unknown,2008.0,Unknown,Unknown,False,True,True,True,in process,True,False,False,False,True,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
116.0,4,2.0,True,6,False,1192,297000,2560,False,False,1998.0,False,True,True,True,True,True,in process,True,False,False,False,True,Santa Eugenia 130,Villa de Vallecas 20,Apartment
120.0,3,2.0,True,6,False,1081,255000,2125,False,False,1987.0,False,True,False,True,True,True,in process,False,False,True,True,False,Santa Eugenia 130,Villa de Vallecas 20,Apartment
85.0,2,1.0,True,3,False,1038,240000,2824,False,False,2008.0,False,True,True,True,True,True,E,True,True,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
55.0,1,1.0,False,4,False,686,135000,2455,False,False,2010.0,False,True,True,True,True,True,exempt property,True,False,True,False,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
90.0,2,2.0,False,7,False,1143,278000,3089,False,False,2008.0,False,True,True,True,True,True,E,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
130.0,4,2.0,False,Unknown,Unknown,1357,364600,2805,False,True,Unknown,False,True,False,True,True,True,B,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
80.0,2,2.0,False,Unknown,Unknown,1023,234800,2935,False,True,Unknown,False,True,False,True,True,True,B,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
103.0,3,2.0,False,Unknown,Unknown,1214,305700,2968,False,True,Unknown,False,True,False,True,True,True,B,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
95.0,2,1.0,False,5,False,1225,310000,3263,False,False,Unknown,False,True,True,True,True,True,in process,True,True,False,False,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Penthouse
84.0,2,2.0,False,1,False,1132,274000,3262,False,False,2008.0,False,True,True,True,True,True,D,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
132.0,3,2.0,False,3,False,1336,355800,2695,False,True,Unknown,Unknown,Unknown,False,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
84.0,2,1.0,False,4,False,1058,247000,2940,False,False,Unknown,False,True,True,True,True,True,D,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Penthouse
127.0,3,2.0,False,Unknown,Unknown,1627,482600,3800,False,True,Unknown,Unknown,Unknown,False,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Penthouse
134.0,3,2.0,False,1,False,1351,362000,2701,False,True,Unknown,Unknown,Unknown,False,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
269.0,3,3.0,False,Unknown,False,1598,470000,1747,False,True,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Chalet
270.0,3,3.0,False,Unknown,False,1598,470000,1741,False,True,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Chalet
291.0,3,3.0,False,Unknown,False,1655,495000,1701,False,True,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Chalet
38.0,1,1.0,True,Bajo,True,561,104900,2761,False,False,2005.0,Unknown,Unknown,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
93.0,3,2.0,False,7,False,917,200000,2151,False,False,Unknown,False,True,True,True,True,True,A,False,True,False,False,False,Santa Eugenia 130,Villa de Vallecas 20,Apartment
119.0,4,2.0,False,4,False,1250,320000,2689,False,False,Unknown,False,True,False,True,True,True,not indicated,True,True,True,False,False,Santa Eugenia 130,Villa de Vallecas 20,Apartment
127.0,3,2.0,False,4,False,1105,264000,2079,False,False,Unknown,Unknown,Unknown,False,True,True,True,C,False,False,False,True,False,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
126.0,3,2.0,False,7,False,1496,425000,3373,False,False,2007.0,False,True,True,True,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Penthouse
101.0,3,2.0,False,2,False,1250,320000,3168,False,False,2008.0,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
93.0,2,2.0,False,3,False,1006,229000,2462,False,False,2007.0,False,True,False,True,True,False,E,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
300.0,4,4.0,False,Unknown,False,1594,468000,1560,False,False,2010.0,False,True,True,True,Unknown,Unknown,A,True,True,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Chalet
54.0,1,1.0,False,1,False,780,160000,2963,False,False,Unknown,True,False,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
169.0,4,2.0,False,6,False,1238,315000,1864,True,False,1991.0,False,True,False,True,True,True,in process,True,False,False,True,True,Santa Eugenia 130,Villa de Vallecas 20,Apartment
54.0,1,1.0,False,7,False,762,155000,2870,False,False,2009.0,False,True,True,True,True,True,in process,True,True,False,False,False,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
68.0,1,1.0,False,2,False,901,195000,2868,False,False,Unknown,Unknown,Unknown,True,True,True,True,not indicated,True,False,True,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
60.0,1,1.0,False,4,False,1050,244000,4067,False,False,Unknown,Unknown,Unknown,True,True,True,True,not indicated,True,False,True,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
70.0,1,1.0,True,Bajo,True,583,110000,1571,False,False,Unknown,Unknown,Unknown,False,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Duplex
85.0,2,1.0,True,4,False,1058,247000,2906,False,False,2000.0,False,True,False,True,True,True,in process,False,False,False,False,True,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Penthouse
160.0,4,2.0,True,2,False,1213,305000,1906,False,False,2004.0,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
135.0,4,2.0,True,2,False,1066,249900,1851,False,False,1989.0,False,True,False,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Santa Eugenia 130,Villa de Vallecas 20,Apartment
80.0,1,1.0,True,Unknown,Unknown,795,164000,2050,False,Unknown,Unknown,Unknown,Unknown,False,False,Unknown,Unknown,not indicated,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
103.0,2,2.0,True,3,False,1148,280000,2718,False,False,2008.0,False,True,True,True,True,True,in process,True,False,True,False,True,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
90.0,1,1.0,True,2,False,884,189900,2110,False,False,Unknown,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Penthouse
64.0,2,1.0,True,4,False,933,205000,3203,False,False,1965.0,False,True,True,True,False,True,not indicated,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
57.0,1,1.0,True,2,False,777,159000,2789,False,False,Unknown,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
117.0,3,2.0,True,3,False,1250,320000,2735,False,False,Unknown,Unknown,Unknown,True,True,True,True,A,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
95.0,1,1.0,True,2,False,795,164000,1726,True,False,Unknown,Unknown,Unknown,False,False,Unknown,True,in process,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
133.0,2,2.0,True,4,False,985,222000,1669,False,False,Unknown,Unknown,Unknown,False,True,Unknown,True,G,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
79.0,2,1.0,True,5,False,1009,230000,2911,False,False,Unknown,Unknown,Unknown,True,True,True,False,in process,True,True,False,False,True,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
77.0,1,1.0,True,Bajo,True,705,140000,1818,False,False,Unknown,Unknown,Unknown,False,False,Unknown,True,E,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
112.0,3,2.0,False,Bajo,True,1251,320250,2859,False,False,2007.0,False,True,True,False,True,Unknown,not indicated,False,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
63.0,1,1.0,True,4,False,851,180000,2857,False,False,2008.0,False,True,False,False,True,True,in process,False,True,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
82.0,3,1.0,True,2,False,816,170000,2073,False,False,1990.0,False,True,True,True,True,True,E,True,False,False,True,False,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
65.0,1,1.0,True,7,False,1135,275000,4231,False,False,2008.0,False,True,True,True,True,True,in process,True,False,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Penthouse
70.0,1,1.0,False,Bajo,True,948,210000,3000,False,False,2008.0,False,True,True,True,True,True,C,True,False,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
60.0,2,1.0,True,1,False,548,102000,1700,True,False,Unknown,Unknown,Unknown,False,False,False,True,in process,True,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
90.0,2,2.0,True,Bajo,True,851,180000,2000,False,False,2007.0,False,True,True,True,True,True,in process,True,False,False,False,True,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
68.0,0,1.0,True,2,False,833,175000,2574,False,False,Unknown,False,True,True,False,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Studio
95.0,2,2.0,True,2,False,1135,275000,2895,False,False,Unknown,False,True,True,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
54.0,1,1.0,True,2,False,758,154000,2852,False,False,2011.0,False,True,True,True,True,True,in process,True,False,False,False,True,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
58.0,0,1.0,True,6,False,884,190000,3276,False,False,2006.0,False,True,True,True,True,True,D,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Studio
70.0,2,1.0,True,3,False,850,179900,2570,False,False,2006.0,False,True,True,True,True,False,in process,True,False,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
60.0,2,1.0,True,3,False,583,109900,1832,False,False,Unknown,Unknown,Unknown,False,False,False,True,in process,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
56.0,2,1.0,True,Bajo,True,766,156000,2786,False,False,2004.0,False,True,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Casco Histórico de Vallecas 128,Villa de Vallecas 20,Apartment
80.0,2,2.0,True,3,False,1006,229000,2862,False,False,2008.0,False,True,False,True,True,True,in process,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
93.0,3,2.0,True,5,False,979,220000,2366,False,False,Unknown,Unknown,Unknown,True,True,True,True,in process,False,Unknown,Unknown,Unknown,Unknown,Santa Eugenia 130,Villa de Vallecas 20,Apartment
53.0,1,1.0,False,4,False,813,169000,3189,False,False,Unknown,False,True,True,True,True,True,E,True,False,False,True,True,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
60.0,1,1.0,False,1,False,816,170000,2833,False,False,2008.0,False,True,True,True,True,True,in process,True,False,True,False,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
108.0,3,2.0,False,1,False,1109,265300,2456,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
104.0,3,2.0,False,4,False,1108,265154,2550,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
104.0,3,2.0,False,5,False,1109,265300,2551,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
107.0,3,2.0,False,1,False,1119,268914,2513,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
104.0,3,2.0,False,2,False,1109,265300,2551,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
113.0,3,2.0,False,8,False,1148,279854,2477,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
114.0,3,2.0,False,2,False,1161,284850,2499,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
107.0,3,2.0,False,5,False,1119,268914,2513,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
107.0,3,2.0,False,4,False,1119,268914,2513,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
104.0,3,2.0,False,6,False,1109,265300,2551,False,True,Unknown,Unknown,Unknown,False,False,True,True,not indicated,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
80.0,2,2.0,True,2,False,849,179500,2244,False,False,Unknown,False,True,True,True,True,True,in process,False,False,True,False,True,Santa Eugenia 130,Villa de Vallecas 20,Apartment
52.0,1,1.0,True,2,False,758,154000,2962,False,False,Unknown,False,True,True,True,True,True,C,True,Unknown,Unknown,Unknown,Unknown,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Apartment
35.0,1,1.0,False,8,False,833,175000,5000,False,False,Unknown,Unknown,Unknown,True,False,True,True,in process,True,False,False,True,False,Ensanche de Vallecas - La Gavia 129,Villa de Vallecas 20,Penthouse
56.0,2,1.0,True,Bajo,True,535,99000,1768,True,False,1968.0,Unknown,Unknown,True,False,True,True,in process,False,False,False,True,False,Santa Eugenia 130,Villa de Vallecas 20,Apartment
